"","user_id","activity_date","product_group","n_purchases","gold_spend"
"43881",279788,2024-04-12,"Weapon",1,10
"43882",284425,2024-04-12,"Weapon",1,13
"43883",308582,2024-04-12,"Weapon",1,1
"43884",303326,2024-04-12,"Weapon",1,27
"43885",279820,2024-04-12,"Weapon",1,14
"43886",275766,2024-04-12,"Weapon",2,26
"43887",300143,2024-04-12,"Weapon",1,15
"43888",305265,2024-03-24,"Weapon",1,5
"43889",272795,2024-03-24,"Weapon",5,39
"43890",297552,2024-03-24,"Weapon",1,15
"43891",288353,2024-03-24,"Weapon",5,56
"43892",287504,2024-03-24,"Weapon",2,30
"43893",305800,2024-03-24,"Weapon",4,59
"43894",302155,2024-03-24,"Weapon",5,70
"43895",307382,2024-03-24,"Gear",1,297
"43896",288360,2024-03-24,"Weapon",1,2
"43897",273985,2024-03-24,"Boost",3,1794
"43898",274789,2024-03-24,"Weapon",1,15
"43899",293113,2024-03-24,"Boost",1,49
"43900",302550,2024-03-24,"Weapon",2,15
"43901",286099,2024-03-24,"Gear",1,3528
"43902",296669,2024-03-24,"Weapon",2,24
"43903",284597,2024-03-24,"Boost",2,9
"43904",287235,2024-03-24,"Weapon",1,5
"43905",273649,2024-03-24,"Weapon",1,13
"43906",287336,2024-03-24,"Weapon",1,5
"43907",276704,2024-03-24,"Weapon",2,12
"43908",274200,2024-03-22,"Weapon",1,19
"43909",301699,2024-03-22,"Weapon",1,11
"43910",297666,2024-03-22,"Weapon",2,66
"43911",289705,2024-03-22,"Weapon",1,1
"43912",304942,2024-03-22,"Weapon",4,60
"43913",289452,2024-03-22,"Weapon",2,15
"43914",280556,2024-03-22,"Weapon",1,12
"43915",308208,2024-03-22,"Weapon",3,39
"43916",289019,2024-03-22,"Weapon",4,28
"43917",284241,2024-03-22,"Boost",1,99
"43918",290053,2024-03-22,"Weapon",2,10
"43919",296323,2024-03-22,"Weapon",4,58
"43920",291928,2024-03-22,"Weapon",2,21
"43921",285324,2024-03-22,"Weapon",2,30
"43922",303289,2024-03-22,"Weapon",2,26
"43923",307467,2024-03-22,"Boost",1,100
"43924",274062,2024-03-22,"Gear",1,2400
"43925",278958,2024-03-22,"Weapon",1,5
"43926",291248,2024-03-22,"Boost",1,99
"43927",273530,2024-03-22,"Weapon",1,15
"43928",296726,2024-03-22,"Weapon",1,43
"43929",274140,2024-03-22,"Weapon",1,20
"43930",290851,2024-03-27,"Weapon",4,36
"43931",294387,2024-03-27,"Weapon",4,27
"43932",292017,2024-03-27,"Weapon",1,5
"43933",275829,2024-03-27,"Weapon",3,30
"43934",274609,2024-03-27,"Weapon",4,47
"43935",304994,2024-03-27,"Weapon",4,51
"43936",306991,2024-03-27,"Weapon",5,25
"43937",295079,2024-03-27,"Weapon",2,12
"43938",286486,2024-03-27,"Weapon",1,7
"43939",273041,2024-03-27,"Boost",3,11
"43940",277312,2024-03-27,"Weapon",4,20
"43941",302991,2024-03-27,"Weapon",3,15
"43942",299827,2024-03-27,"Weapon",1,10
"43943",278584,2024-03-27,"Boost",1,100
"43944",277059,2024-03-27,"Weapon",1,11
"43945",305835,2024-03-27,"Weapon",2,27
"43946",304272,2024-03-27,"Weapon",1,4
"43947",306012,2024-03-27,"Weapon",1,15
"43948",280021,2024-04-23,"Boost",1,49
"43949",306036,2024-04-23,"Weapon",5,67
"43950",286244,2024-04-23,"Weapon",4,40
"43951",295047,2024-04-23,"Weapon",1,8
"43952",278080,2024-04-23,"Boost",1,100
"43953",305810,2024-04-23,"Weapon",1,5
"43954",286477,2024-04-23,"Boost",1,149
"43955",298070,2024-03-11,"Weapon",3,8
"43956",274583,2024-03-11,"Weapon",3,3
"43957",293428,2024-03-11,"Weapon",3,31
"43958",280093,2024-03-11,"Weapon",1,10
"43959",298682,2024-03-11,"Weapon",2,15
"43960",285392,2024-03-11,"Weapon",2,44
"43961",282518,2024-04-18,"Weapon",1,3
"43962",295246,2024-04-18,"Weapon",4,36
"43963",304641,2024-04-18,"Boost",4,89
"43964",280792,2024-04-18,"Weapon",1,5
"43965",282824,2024-04-18,"Weapon",2,14
"43966",301023,2024-04-18,"Weapon",1,10
"43967",289493,2024-04-18,"Boost",1,193
"43968",302243,2024-04-18,"Weapon",1,14
"43969",278097,2024-04-18,"Weapon",1,15
"43970",297497,2024-04-18,"Weapon",1,9
"43971",277813,2024-04-18,"Weapon",1,5
"43972",290781,2024-04-29,"Weapon",1,47
"43973",291542,2024-04-29,"Boost",1,49
"43974",290241,2024-04-14,"Weapon",1,46
"43975",298217,2024-04-14,"Weapon",2,30
"43976",299063,2024-04-14,"Weapon",3,15
"43977",307694,2024-04-14,"Weapon",1,9
"43978",273805,2024-04-14,"Weapon",5,37
"43979",288397,2024-04-14,"Weapon",6,29
"43980",274817,2024-04-14,"Boost",4,22
"43981",283455,2024-04-14,"Weapon",1,15
"43982",300369,2024-04-14,"Weapon",2,19
"43983",278077,2024-04-14,"Boost",1,100
"43984",283336,2024-04-14,"Boost",1,2
"43985",277078,2024-04-14,"Weapon",3,23
"43986",289203,2024-04-14,"Weapon",1,500
"43987",289954,2024-04-14,"Weapon",1,10
"43988",295529,2024-04-16,"Boost",1,49
"43989",307255,2024-04-16,"Weapon",1,5
"43990",298161,2024-04-16,"Weapon",1,14
"43991",304183,2024-04-16,"Weapon",1,35
"43992",308585,2024-04-16,"Weapon",3,15
"43993",300225,2024-04-16,"Weapon",3,23
"43994",273847,2024-04-16,"Weapon",3,15
"43995",292315,2024-04-16,"Weapon",2,6
"43996",290212,2024-04-16,"Weapon",5,23
"43997",304810,2024-04-16,"Weapon",3,48
"43998",304524,2024-04-16,"Weapon",3,15
"43999",288926,2024-04-16,"Weapon",1,2
"44000",290415,2024-04-16,"Weapon",1,11
"44001",290036,2024-04-16,"Boost",1,1
"44002",300766,2024-04-16,"Weapon",1,5
"44003",299801,2024-04-17,"Weapon",2,30
"44004",297847,2024-04-17,"Boost",2,200
"44005",283606,2024-04-17,"Weapon",5,25
"44006",279268,2024-04-17,"Weapon",2,8
"44007",305782,2024-04-17,"Weapon",3,15
"44008",299975,2024-04-17,"Weapon",1,15
"44009",278879,2024-04-17,"Gear",1,1100
"44010",282133,2024-04-17,"Weapon",1,15
"44011",279392,2024-04-17,"Weapon",1,5
"44012",298007,2024-04-17,"Weapon",2,6
"44013",297115,2024-04-17,"Weapon",1,9
"44014",291982,2024-04-17,"Weapon",1,48
"44015",272379,2024-03-28,"Weapon",2,5
"44016",274706,2024-03-28,"Weapon",7,101
"44017",288677,2024-03-28,"Weapon",6,66
"44018",280227,2024-03-28,"Weapon",2,27
"44019",279044,2024-03-28,"Weapon",3,15
"44020",307779,2024-03-28,"Weapon",4,20
"44021",275317,2024-03-28,"Weapon",2,51
"44022",288073,2024-03-28,"Weapon",2,10
"44023",284506,2024-03-28,"Weapon",1,2
"44024",282519,2024-03-28,"Weapon",2,65
"44025",273822,2024-03-28,"Weapon",3,39
"44026",299747,2024-03-28,"Weapon",1,76
"44027",302969,2024-03-28,"Weapon",6,37
"44028",290808,2024-03-28,"Weapon",1,5
"44029",295068,2024-03-28,"Weapon",1,5
"44030",286622,2024-03-28,"Weapon",1,10
"44031",289161,2024-03-28,"Weapon",1,500
"44032",299854,2024-03-05,"Weapon",1,11
"44033",299320,2024-03-05,"Weapon",5,21
"44034",289561,2024-03-05,"Weapon",2,29
"44035",289479,2024-03-05,"Weapon",11,268
"44036",275263,2024-03-05,"Weapon",1,15
"44037",297332,2024-03-05,"Weapon",1,5
"44038",307454,2024-03-05,"Weapon",4,50
"44039",278418,2024-03-05,"Weapon",1,15
"44040",296128,2024-03-05,"Weapon",5,68
"44041",307882,2024-03-05,"Weapon",1,50
"44042",281606,2024-03-05,"Weapon",3,45
"44043",286387,2024-03-05,"Weapon",2,10
"44044",288405,2024-03-05,"Weapon",1,15
"44045",295986,2024-03-05,"Boost",1,100
"44046",275379,2024-03-01,"Boost",4,400
"44047",305541,2024-03-01,"Weapon",5,25
"44048",280254,2024-03-01,"Weapon",1,5
"44049",279454,2024-03-01,"Weapon",1,15
"44050",281430,2024-03-01,"Weapon",4,20
"44051",286298,2024-03-01,"Weapon",1,15
"44052",274822,2024-03-01,"Weapon",1,5
"44053",285492,2024-03-01,"Weapon",1,15
"44054",290904,2024-03-01,"Weapon",4,18
"44055",278577,2024-03-01,"Weapon",1,12
"44056",289571,2024-03-01,"Weapon",1,5
"44057",299589,2024-03-01,"Weapon",1,15
"44058",287595,2024-03-29,"Weapon",1,15
"44059",298869,2024-03-29,"Weapon",2,30
"44060",299590,2024-03-29,"Weapon",5,25
"44061",304175,2024-03-29,"Weapon",1,5
"44062",298957,2024-03-29,"Weapon",1,27
"44063",300896,2024-03-29,"Weapon",5,24
"44064",296272,2024-03-29,"Weapon",6,40
"44065",288682,2024-03-29,"Weapon",1,4
"44066",289911,2024-03-29,"Weapon",1,15
"44067",277274,2024-03-29,"Weapon",2,8
"44068",275487,2024-03-29,"Weapon",1,9
"44069",293541,2024-03-29,"Weapon",1,46
"44070",292177,2024-03-29,"Weapon",2,22
"44071",296014,2024-03-29,"Boost",1,100
"44072",280804,2024-03-29,"Weapon",1,270
"44073",306078,2024-03-29,"Weapon",3,15
"44074",289537,2024-03-29,"Weapon",1,15
"44075",285590,2024-03-29,"Weapon",1,8
"44076",304659,2024-03-29,"Weapon",1,13
"44077",281461,2024-03-29,"Weapon",1,13
"44078",304745,2024-04-03,"Weapon",4,62
"44079",301544,2024-04-03,"Weapon",5,22
"44080",282292,2024-04-03,"Weapon",4,31
"44081",296185,2024-04-03,"Weapon",2,30
"44082",300008,2024-04-03,"Weapon",3,15
"44083",277493,2024-04-03,"Weapon",4,20
"44084",283507,2024-04-03,"Weapon",1,15
"44085",296863,2024-04-03,"Weapon",2,57
"44086",301505,2024-04-03,"Weapon",3,29
"44087",280210,2024-04-03,"Weapon",1,5
"44088",281854,2024-04-03,"Weapon",1,9
"44089",293493,2024-04-03,"Boost",2,200
"44090",293386,2024-04-03,"Weapon",2,24
"44091",300714,2024-04-03,"Boost",1,4
"44092",279199,2024-04-12,"Boost",22,12884
"44093",307569,2024-04-12,"Weapon",1,5
"44094",293763,2024-04-12,"Weapon",5,65
"44095",277101,2024-04-12,"Weapon",1,10
"44096",280508,2024-04-12,"Weapon",3,15
"44097",277125,2024-04-12,"Weapon",1,5
"44098",283111,2024-04-12,"Weapon",1,5
"44099",275061,2024-04-12,"Weapon",1,5
"44100",295713,2024-04-12,"Weapon",1,20
"44101",289608,2024-03-24,"Weapon",11,89
"44102",302498,2024-03-24,"Weapon",6,46
"44103",281786,2024-03-24,"Weapon",2,64
"44104",276066,2024-03-24,"Weapon",2,30
"44105",307603,2024-03-24,"Weapon",1,12
"44106",286434,2024-03-24,"Weapon",8,46
"44107",279269,2024-03-24,"Weapon",1,50
"44108",273497,2024-03-24,"Weapon",2,17
"44109",278622,2024-03-24,"Weapon",2,16
"44110",293826,2024-03-22,"Weapon",2,30
"44111",296497,2024-03-22,"Weapon",5,69
"44112",273429,2024-03-22,"Weapon",2,30
"44113",287847,2024-03-22,"Weapon",2,69
"44114",302314,2024-03-22,"Weapon",1,9
"44115",282532,2024-03-22,"Boost",1,100
"44116",299618,2024-03-22,"Weapon",3,45
"44117",284959,2024-03-22,"Weapon",1,10
"44118",295076,2024-03-22,"Weapon",1,36
"44119",281410,2024-03-22,"Weapon",2,87
"44120",284714,2024-03-22,"Weapon",1,15
"44121",285343,2024-03-22,"Boost",1,100
"44122",308518,2024-03-22,"Weapon",1,3
"44123",272424,2024-03-22,"Weapon",1,5
"44124",285110,2024-03-27,"Weapon",1,5
"44125",300334,2024-03-27,"Boost",2,16
"44126",297202,2024-03-27,"Weapon",1,5
"44127",285386,2024-03-27,"Boost",1,100
"44128",283496,2024-03-27,"Weapon",2,22
"44129",302460,2024-03-27,"Weapon",2,4
"44130",291795,2024-03-27,"Weapon",5,25
"44131",295517,2024-03-27,"Weapon",1,15
"44132",283295,2024-03-27,"Weapon",1,15
"44133",308166,2024-03-27,"Weapon",1,5
"44134",293325,2024-03-27,"Weapon",1,14
"44135",306022,2024-03-27,"Weapon",1,16
"44136",300390,2024-04-23,"Weapon",2,29
"44137",289578,2024-04-23,"Weapon",1,16
"44138",298784,2024-04-23,"Weapon",8,26
"44139",284571,2024-04-23,"Weapon",1,45
"44140",299279,2024-04-23,"Weapon",1,31
"44141",272680,2024-04-23,"Weapon",1,36
"44142",291170,2024-04-23,"Weapon",1,15
"44143",296269,2024-04-23,"Weapon",4,28
"44144",278300,2024-04-23,"Boost",1,49
"44145",283334,2024-04-23,"Weapon",2,49
"44146",300936,2024-04-23,"Weapon",2,10
"44147",289109,2024-04-23,"Boost",1,100
"44148",307551,2024-04-23,"Weapon",1,13
"44149",298129,2024-03-11,"Boost",1,2
"44150",295513,2024-03-11,"Weapon",4,20
"44151",303677,2024-03-11,"Weapon",1,5
"44152",289284,2024-03-11,"Weapon",2,63
"44153",294191,2024-03-11,"Boost",2,200
"44154",307763,2024-03-11,"Weapon",1,2
"44155",284659,2024-03-11,"Gear",1,935
"44156",298170,2024-03-11,"Weapon",3,15
"44157",272997,2024-04-15,"Weapon",5,25
"44158",285462,2024-04-15,"Boost",5,17
"44159",274778,2024-04-15,"Weapon",2,10
"44160",300039,2024-04-15,"Boost",1,10
"44161",290130,2024-04-15,"Weapon",2,15
"44162",289890,2024-04-15,"Weapon",1,500
"44163",301845,2024-04-15,"Weapon",1,1
"44164",282356,2024-04-15,"Weapon",1,8
"44165",273130,2024-04-15,"Weapon",1,34
"44166",303058,2024-03-08,"Boost",1,99
"44167",285472,2024-03-08,"Weapon",5,25
"44168",276210,2024-03-08,"Weapon",2,7
"44169",307188,2024-03-08,"Weapon",1,3
"44170",286455,2024-03-08,"Weapon",1,5
"44171",278094,2024-03-08,"Weapon",2,28
"44172",276982,2024-03-08,"Weapon",1,14
"44173",287071,2024-03-16,"Weapon",1,15
"44174",274886,2024-03-16,"Weapon",3,15
"44175",281310,2024-03-16,"Weapon",3,12
"44176",295006,2024-03-16,"Weapon",2,20
"44177",286036,2024-03-16,"Weapon",5,74
"44178",304369,2024-03-16,"Weapon",2,20
"44179",272843,2024-03-16,"Weapon",11,78
"44180",297509,2024-03-16,"Weapon",1,3
"44181",288927,2024-03-16,"Weapon",2,8
"44182",288790,2024-03-16,"Boost",1,100
"44183",293421,2024-03-16,"Weapon",1,6
"44184",306024,2024-03-16,"Weapon",2,27
"44185",292174,2024-03-16,"Weapon",1,5
"44186",280301,2024-03-16,"Weapon",1,5
"44187",300642,2024-04-04,"Weapon",2,30
"44188",284622,2024-04-04,"Weapon",3,15
"44189",289541,2024-04-04,"Weapon",2,10
"44190",300903,2024-04-04,"Boost",1,4
"44191",281171,2024-04-04,"Weapon",2,25
"44192",306431,2024-04-04,"Weapon",1,5
"44193",300926,2024-04-04,"Weapon",1,500
"44194",283178,2024-04-04,"Weapon",1,4
"44195",288729,2024-04-04,"Weapon",1,14
"44196",300087,2024-04-04,"Boost",1,1
"44197",280699,2024-03-21,"Weapon",2,23
"44198",303607,2024-03-21,"Weapon",1,11
"44199",275074,2024-03-21,"Weapon",4,17
"44200",298456,2024-03-21,"Boost",1,100
"44201",272988,2024-03-21,"Weapon",2,20
"44202",306369,2024-03-21,"Gear",1,975
"44203",279269,2024-03-21,"Weapon",4,20
"44204",305079,2024-03-21,"Boost",1,100
"44205",303838,2024-03-21,"Weapon",1,5
"44206",283890,2024-03-21,"Gear",1,1100
"44207",283730,2024-03-21,"Weapon",2,22
"44208",276076,2024-04-26,"Boost",1,100
"44209",293310,2024-04-26,"Weapon",1,2
"44210",307860,2024-04-26,"Weapon",1,2
"44211",295647,2024-04-26,"Boost",1,100
"44212",272848,2024-04-26,"Weapon",1,158
"44213",308041,2024-04-10,"Weapon",2,17
"44214",306157,2024-04-10,"Weapon",3,48
"44215",306602,2024-04-10,"Boost",3,20
"44216",296857,2024-04-10,"Weapon",1,13
"44217",307429,2024-04-10,"Weapon",1,4
"44218",274568,2024-04-10,"Weapon",2,18
"44219",276499,2024-04-10,"Weapon",4,60
"44220",296215,2024-04-10,"Boost",1,100
"44221",274406,2024-04-10,"Weapon",1,9
"44222",301026,2024-04-10,"Boost",1,149
"44223",304831,2024-03-15,"Weapon",25,2287
"44224",297247,2024-03-15,"Weapon",1,12
"44225",305900,2024-03-15,"Weapon",5,64
"44226",307986,2024-03-15,"Weapon",1,5
"44227",301475,2024-03-15,"Boost",2,98
"44228",298369,2024-03-15,"Weapon",3,15
"44229",290705,2024-03-15,"Boost",2,299
"44230",290079,2024-03-15,"Weapon",1,5
"44231",308192,2024-03-15,"Weapon",2,22
"44232",287131,2024-03-15,"Weapon",1,49
"44233",296726,2024-03-15,"Weapon",1,15
"44234",303543,2024-03-15,"Weapon",1,15
"44235",276538,2024-03-13,"Weapon",2,22
"44236",289651,2024-03-13,"Weapon",2,42
"44237",297934,2024-03-13,"Weapon",1,5
"44238",285432,2024-03-13,"Weapon",1,7
"44239",273923,2024-03-13,"Weapon",2,13
"44240",276336,2024-03-13,"Weapon",7,49
"44241",282587,2024-03-13,"Weapon",4,20
"44242",293559,2024-03-13,"Weapon",1,500
"44243",278007,2024-03-13,"Weapon",1,14
"44244",305577,2024-03-13,"Weapon",2,30
"44245",308845,2024-03-13,"Boost",1,100
"44246",286842,2024-04-06,"Weapon",2,10
"44247",300207,2024-04-06,"Weapon",2,24
"44248",303734,2024-04-06,"Weapon",7,85
"44249",292748,2024-04-06,"Weapon",4,56
"44250",281652,2024-04-06,"Weapon",6,70
"44251",278341,2024-04-06,"Weapon",4,92
"44252",281753,2024-04-06,"Boost",1,100
"44253",296875,2024-04-06,"Weapon",1,5
"44254",303872,2024-04-06,"Weapon",5,25
"44255",284705,2024-04-06,"Weapon",1,15
"44256",291066,2024-04-06,"Weapon",4,20
"44257",283625,2024-04-06,"Weapon",5,25
"44258",272160,2024-04-06,"Weapon",1,13
"44259",290722,2024-04-06,"Weapon",3,15
"44260",298503,2024-04-06,"Weapon",1,41
"44261",281727,2024-04-06,"Weapon",1,5
"44262",299577,2024-04-06,"Weapon",2,10
"44263",272575,2024-04-06,"Weapon",1,5
"44264",282846,2024-04-06,"Weapon",1,15
"44265",280311,2024-04-06,"Weapon",3,36
"44266",279045,2024-04-06,"Boost",1,100
"44267",308756,2024-04-06,"Weapon",1,15
"44268",298014,2024-04-06,"Weapon",2,6
"44269",299886,2024-04-06,"Weapon",1,5
"44270",307555,2024-04-06,"Weapon",1,11
"44271",276978,2024-04-06,"Weapon",1,28
"44272",303918,2024-04-06,"Weapon",2,9
"44273",309286,2024-03-20,"Boost",1,49
"44274",273125,2024-03-20,"Weapon",5,64
"44275",285270,2024-03-20,"Weapon",2,10
"44276",293663,2024-03-20,"Weapon",6,30
"44277",285037,2024-03-20,"Weapon",4,54
"44278",301286,2024-03-20,"Weapon",4,40
"44279",303724,2024-03-20,"Weapon",4,41
"44280",273641,2024-03-20,"Boost",1,2
"44281",289536,2024-03-20,"Weapon",1,5
"44282",286663,2024-03-20,"Weapon",5,25
"44283",291001,2024-03-20,"Weapon",1,1
"44284",278696,2024-03-20,"Weapon",1,10
"44285",299205,2024-03-20,"Boost",1,2
"44286",274009,2024-03-20,"Weapon",1,15
"44287",285217,2024-04-22,"Weapon",2,30
"44288",278400,2024-04-22,"Weapon",3,45
"44289",288549,2024-04-22,"Boost",4,15
"44290",297936,2024-04-22,"Weapon",1,14
"44291",293934,2024-04-22,"Weapon",2,6
"44292",294448,2024-04-22,"Boost",1,69
"44293",276491,2024-04-22,"Weapon",8,274
"44294",291415,2024-04-22,"Boost",1,100
"44295",296424,2024-04-22,"Weapon",1,19
"44296",277126,2024-03-31,"Weapon",1,5
"44297",292381,2024-03-31,"Weapon",1,15
"44298",296613,2024-03-31,"Weapon",6,24
"44299",295535,2024-03-31,"Weapon",5,24
"44300",302151,2024-03-31,"Weapon",6,60
"44301",278867,2024-03-31,"Weapon",4,8
"44302",299954,2024-03-31,"Boost",1,100
"44303",279175,2024-03-31,"Gear",1,990
"44304",292896,2024-03-31,"Weapon",2,25
"44305",281056,2024-03-31,"Weapon",4,30
"44306",275164,2024-03-31,"Weapon",1,35
"44307",294334,2024-03-31,"Weapon",2,30
"44308",307812,2024-03-31,"Weapon",1,115
"44309",275655,2024-03-19,"Weapon",4,20
"44310",291780,2024-03-19,"Weapon",5,86
"44311",296218,2024-03-19,"Weapon",1,21
"44312",292693,2024-03-19,"Weapon",5,24
"44313",298425,2024-03-19,"Weapon",4,20
"44314",304533,2024-03-19,"Weapon",5,24
"44315",293739,2024-03-19,"Weapon",2,29
"44316",295458,2024-03-19,"Weapon",1,10
"44317",309395,2024-03-19,"Boost",2,9
"44318",280356,2024-03-19,"Weapon",6,81
"44319",290291,2024-03-19,"Weapon",3,14
"44320",289537,2024-03-19,"Weapon",2,10
"44321",294072,2024-03-19,"Weapon",1,5
"44322",304721,2024-03-19,"Weapon",1,24
"44323",304553,2024-03-19,"Weapon",5,25
"44324",278947,2024-03-19,"Weapon",2,26
"44325",308950,2024-04-21,"Weapon",2,30
"44326",275275,2024-04-21,"Boost",1,199
"44327",308871,2024-04-21,"Boost",1,2
"44328",288943,2024-04-21,"Weapon",1,5
"44329",292794,2024-04-21,"Boost",1,100
"44330",275927,2024-04-21,"Weapon",1,246
"44331",278790,2024-04-27,"Boost",2,107
"44332",298305,2024-04-27,"Weapon",2,41
"44333",281741,2024-04-27,"Boost",1,28
"44334",281041,2024-04-27,"Boost",1,99
"44335",275361,2024-04-27,"Weapon",1,3
"44336",302336,2024-04-27,"Weapon",1,17
"44337",295122,2024-04-27,"Weapon",2,45
"44338",277572,2024-04-27,"Boost",1,100
"44339",299806,2024-04-27,"Boost",1,76
"44340",302075,2024-04-07,"Weapon",1,16
"44341",295348,2024-04-07,"Weapon",4,38
"44342",274853,2024-04-15,"Weapon",4,60
"44343",275985,2024-04-15,"Weapon",1,13
"44344",291370,2024-04-15,"Weapon",2,30
"44345",306230,2024-04-15,"Weapon",7,68
"44346",296319,2024-04-15,"Weapon",3,45
"44347",283021,2024-04-15,"Weapon",1,36
"44348",279923,2024-04-15,"Weapon",1,5
"44349",281200,2024-04-15,"Weapon",1,15
"44350",299801,2024-04-15,"Weapon",1,5
"44351",305540,2024-04-15,"Weapon",1,8
"44352",306850,2024-04-15,"Weapon",2,34
"44353",307821,2024-04-15,"Weapon",1,9
"44354",297749,2024-04-15,"Weapon",2,10
"44355",306662,2024-03-08,"Weapon",1,14
"44356",308370,2024-03-08,"Gear",2,3978
"44357",272211,2024-03-08,"Weapon",1,10
"44358",293918,2024-03-08,"Weapon",1,10
"44359",276442,2024-03-08,"Weapon",1,151
"44360",293903,2024-03-16,"Weapon",1,10
"44361",289914,2024-03-16,"Weapon",2,28
"44362",282168,2024-03-16,"Weapon",5,25
"44363",304065,2024-03-16,"Weapon",2,27
"44364",288297,2024-03-16,"Boost",2,200
"44365",309173,2024-03-16,"Weapon",3,90
"44366",272281,2024-03-16,"Weapon",1,4
"44367",282967,2024-03-16,"Boost",1,100
"44368",289997,2024-03-16,"Weapon",1,11
"44369",300007,2024-03-16,"Weapon",1,2
"44370",300157,2024-03-16,"Weapon",2,14
"44371",272888,2024-03-16,"Weapon",1,35
"44372",287475,2024-03-16,"Gear",1,450
"44373",287707,2024-03-16,"Boost",1,100
"44374",280554,2024-04-04,"Weapon",4,60
"44375",306620,2024-04-04,"Weapon",1,15
"44376",292920,2024-04-04,"Weapon",2,10
"44377",298246,2024-04-04,"Weapon",5,55
"44378",305888,2024-04-04,"Weapon",2,22
"44379",307214,2024-04-04,"Weapon",1,5
"44380",286237,2024-04-04,"Weapon",1,15
"44381",284354,2024-04-04,"Weapon",1,13
"44382",281259,2024-04-04,"Weapon",2,19
"44383",282051,2024-04-04,"Boost",1,11
"44384",302152,2024-04-04,"Weapon",1,13
"44385",296790,2024-04-04,"Weapon",1,33
"44386",291019,2024-04-04,"Weapon",2,10
"44387",304876,2024-04-04,"Weapon",2,10
"44388",282587,2024-03-21,"Weapon",3,25
"44389",282464,2024-03-21,"Weapon",2,10
"44390",295485,2024-03-21,"Weapon",3,45
"44391",307942,2024-03-21,"Weapon",4,20
"44392",278688,2024-03-21,"Weapon",2,24
"44393",275334,2024-03-21,"Weapon",3,15
"44394",294005,2024-03-21,"Boost",2,6
"44395",286135,2024-03-21,"Weapon",1,5
"44396",278318,2024-04-26,"Boost",1,100
"44397",284579,2024-04-26,"Weapon",4,144
"44398",283381,2024-04-26,"Weapon",2,13
"44399",280500,2024-04-10,"Weapon",6,38
"44400",300658,2024-04-10,"Weapon",7,55
"44401",295753,2024-04-10,"Weapon",2,10
"44402",297310,2024-04-10,"Weapon",10,85
"44403",279001,2024-04-10,"Boost",1,227
"44404",293095,2024-04-10,"Weapon",5,25
"44405",284225,2024-04-10,"Weapon",2,9
"44406",289720,2024-04-10,"Weapon",2,10
"44407",298935,2024-04-10,"Weapon",2,30
"44408",303230,2024-04-10,"Weapon",2,26
"44409",285083,2024-04-10,"Weapon",1,12
"44410",289151,2024-03-15,"Boost",2,6
"44411",280804,2024-03-15,"Weapon",3,530
"44412",276714,2024-03-15,"Weapon",1,15
"44413",303313,2024-03-15,"Weapon",3,25
"44414",298520,2024-03-15,"Weapon",3,24
"44415",289198,2024-03-15,"Boost",1,49
"44416",276321,2024-03-15,"Weapon",2,6
"44417",308090,2024-03-13,"Weapon",1,15
"44418",273921,2024-03-13,"Weapon",1,5
"44419",302986,2024-03-13,"Weapon",1,27
"44420",297104,2024-03-13,"Weapon",3,35
"44421",285825,2024-03-13,"Boost",2,6
"44422",302531,2024-03-13,"Weapon",2,22
"44423",304508,2024-04-06,"Weapon",1,6
"44424",287728,2024-04-06,"Weapon",5,62
"44425",298535,2024-04-06,"Weapon",5,25
"44426",302591,2024-04-06,"Weapon",1,43
"44427",295201,2024-04-06,"Weapon",1,11
"44428",284100,2024-04-06,"Weapon",2,26
"44429",290812,2024-04-06,"Weapon",4,16
"44430",292538,2024-04-06,"Weapon",1,4
"44431",301288,2024-04-06,"Boost",1,1
"44432",307362,2024-04-06,"Weapon",1,11
"44433",309085,2024-04-06,"Weapon",1,10
"44434",288019,2024-04-06,"Weapon",1,10
"44435",272085,2024-03-20,"Weapon",17,141
"44436",278548,2024-03-20,"Weapon",1,48
"44437",287706,2024-03-20,"Weapon",1,3
"44438",280734,2024-03-20,"Weapon",1,11
"44439",273583,2024-03-20,"Weapon",2,30
"44440",296720,2024-03-20,"Weapon",3,15
"44441",272733,2024-03-20,"Weapon",5,25
"44442",296497,2024-03-20,"Weapon",4,20
"44443",272458,2024-03-20,"Weapon",1,36
"44444",283832,2024-03-20,"Gear",1,935
"44445",298648,2024-03-20,"Weapon",1,5
"44446",273962,2024-04-22,"Weapon",3,29
"44447",277268,2024-04-22,"Weapon",3,19
"44448",273297,2024-04-22,"Weapon",1,43
"44449",302887,2024-04-22,"Weapon",1,6
"44450",291915,2024-04-22,"Gear",2,1270
"44451",287759,2024-04-22,"Weapon",1,36
"44452",272094,2024-04-22,"Weapon",1,10
"44453",297152,2024-04-22,"Weapon",1,11
"44454",294766,2024-03-31,"Weapon",3,15
"44455",291844,2024-03-31,"Boost",1,99
"44456",297287,2024-03-31,"Weapon",6,30
"44457",291635,2024-03-31,"Weapon",3,15
"44458",294158,2024-03-31,"Weapon",5,44
"44459",277516,2024-03-31,"Boost",2,4
"44460",275019,2024-03-31,"Weapon",1,5
"44461",278240,2024-03-31,"Boost",1,100
"44462",306215,2024-03-31,"Weapon",1,5
"44463",274484,2024-04-21,"Weapon",1,15
"44464",272435,2024-04-21,"Weapon",2,28
"44465",279861,2024-04-21,"Weapon",4,19
