"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"3179",296423,2024-04-09,"Gold",4.99,1
"3180",306975,2024-03-05,"Promotion",4.99,2
"3181",308780,2024-03-19,"Promotion",4.99,1
"3182",299625,2024-03-05,"Gold",4.99,1
"3183",299625,2024-03-10,"Gold",4.99,8
"3184",289113,2024-03-10,"Promotion",4.99,1
"3185",302039,2024-04-13,"Promotion",4.99,2
"3186",307903,2024-03-21,"Gold",4.99,9
"3187",277701,2024-04-03,"Promotion",9.99,5
"3188",281229,2024-03-11,"Gold",4.99,8
"3189",274703,2024-03-18,"Promotion",4.99,1
"3190",285825,2024-03-16,"Gold",4.99,2
"3191",279328,2024-04-18,"Promotion",9.99,21
"3192",284891,2024-04-02,"Gold",4.99,16
"3193",299527,2024-03-07,"Gold",4.99,5
"3194",304865,2024-03-03,"Promotion",4.99,5
"3195",279199,2024-03-03,"Gold",9.99,22
"3196",302906,2024-04-29,"Remove Ads",4.99,11
"3197",304152,2024-04-19,"Gold",4.99,6
"3198",280694,2024-04-04,"Promotion",4.99,5
"3199",279470,2024-03-01,"Promotion",4.99,1
"3200",294130,2024-04-13,"Gold",4.99,1
"3201",282798,2024-03-29,"Gold",4.99,14
"3202",282798,2024-04-13,"Gold",4.99,116
"3203",282798,2024-04-20,"Gold",4.99,124
"3204",286972,2024-03-12,"Gold",4.99,1
"3205",275687,2024-03-24,"Gold",9.99,2
"3206",286414,2024-03-16,"Gold",4.99,2
"3207",288709,2024-04-18,"Promotion",9.99,4
"3208",293732,2024-04-11,"Promotion",4.99,1
"3209",296609,2024-03-14,"Promotion",4.99,1
"3210",278541,2024-04-09,"Gold",4.99,1
"3211",274834,2024-04-27,"Gold",4.99,6
"3212",277425,2024-04-23,"Promotion",4.99,3
"3213",278774,2024-04-20,"Gold",4.99,6
"3214",283220,2024-04-07,"Gold",4.99,17
"3215",292230,2024-03-11,"Gold",4.99,2
"3216",292230,2024-03-13,"Gold",4.99,3
"3217",273939,2024-04-14,"Promotion",4.99,2
"3218",303150,2024-04-21,"Gold",4.99,13
"3219",286911,2024-03-21,"Gold",4.99,2
"3220",295203,2024-03-29,"Remove Ads",4.99,9
"3221",285274,2024-04-18,"Remove Ads",NA,2
"3222",304987,2024-03-18,"Promotion",4.99,9
"3223",288604,2024-03-10,"Promotion",4.99,1
"3224",309095,2024-03-20,"Promotion",4.99,3
"3225",308780,2024-03-25,"Promotion",4.99,2
"3226",287110,2024-04-04,"Promotion",4.99,4
"3227",298700,2024-03-16,"Promotion",4.99,1
"3228",279889,2024-04-10,"Promotion",4.99,1
"3229",279577,2024-03-08,"Gold",4.99,1
"3230",288605,2024-03-06,"Gold",4.99,2
"3231",305483,2024-04-15,"Gold",4.99,2
"3232",288577,2024-03-13,"Promotion",4.99,3
"3233",289138,2024-04-04,"Promotion",4.99,1
"3234",278476,2024-04-02,"Promotion",4.99,1
"3235",299427,2024-04-09,"Remove Ads",4.99,25
"3236",299496,2024-03-26,"Promotion",4.99,2
"3237",285210,2024-04-22,"Remove Ads",4.99,1
"3238",289867,2024-04-29,"Gold",4.99,19
"3239",298176,2024-03-18,"Gold",9.99,3
"3240",304552,2024-04-20,"Promotion",4.99,16
"3241",279199,2024-03-03,"Gold",9.99,19
"3242",279199,2024-03-15,"Gold",19.99,41
"3243",279199,2024-04-20,"Gold",9.99,122
"3244",279328,2024-04-11,"Promotion",9.99,12
"3245",275773,2024-03-11,"Promotion",4.99,6
"3246",275773,2024-03-15,"Gold",4.99,17
"3247",295678,2024-03-03,"Promotion",4.99,2
"3248",306252,2024-04-11,"Promotion",4.99,1
"3249",296187,2024-03-03,"Promotion",4.99,1
"3250",302720,2024-03-08,"Remove Ads",4.99,1
"3251",309213,2024-04-26,"Promotion",9.99,22
"3252",295460,2024-03-07,"Promotion",4.99,2
"3253",308845,2024-03-06,"Gold",9.99,3
"3254",301743,2024-04-08,"Gold",4.99,4
"3255",301536,2024-03-03,"Promotion",9.99,1
"3256",307623,2024-03-21,"Promotion",4.99,8
"3257",288936,2024-04-12,"Remove Ads",4.99,13
"3258",297206,2024-03-21,"Promotion",4.99,5
"3259",275927,2024-04-01,"Gold",4.99,10
"3260",275927,2024-04-10,"Promotion",4.99,15
"3261",275721,2024-03-15,"Promotion",4.99,1
"3262",302254,2024-04-11,"Promotion",4.99,7
"3263",298847,2024-03-22,"Promotion",4.99,4
"3264",306975,2024-03-18,"Promotion",4.99,10
"3265",292925,2024-03-16,"Gold",4.99,1
"3266",299625,2024-03-08,"Gold",4.99,6
"3267",292726,2024-03-26,"Promotion",4.99,1
"3268",272271,2024-04-14,"Gold",4.99,1
"3269",277800,2024-04-28,"Gold",4.99,4
"3270",288550,2024-03-17,"Promotion",4.99,1
"3271",274746,2024-03-26,"Remove Ads",4.99,1
"3272",281229,2024-03-06,"Promotion",4.99,2
"3273",274469,2024-03-29,"Promotion",9.99,14
"3274",285979,2024-04-09,"Gold",4.99,3
"3275",299527,2024-03-10,"Gold",4.99,10
"3276",276409,2024-04-30,"Remove Ads",4.99,7
"3277",279328,2024-04-07,"Gold",29.99,1
"3278",279199,2024-03-17,"Remove Ads",4.99,47
"3279",279199,2024-03-30,"Gold",9.99,90
"3280",279199,2024-04-13,"Gold",9.99,110
"3281",294167,2024-04-06,"Promotion",4.99,7
"3282",274723,2024-03-22,"Promotion",4.99,1
"3283",286398,2024-03-12,"Promotion",4.99,9
"3284",282798,2024-04-12,"Gold",4.99,109
"3285",309213,2024-04-17,"Promotion",9.99,18
"3286",283890,2024-03-21,"Promotion",4.99,1
"3287",301743,2024-03-24,"Promotion",4.99,1
"3288",272746,2024-04-03,"Promotion",4.99,4
"3289",307623,2024-03-14,"Gold",4.99,1
"3290",282387,2024-04-16,"Promotion",4.99,24
"3291",299270,2024-03-09,"Promotion",9.99,4
"3292",298031,2024-04-09,"Gold",4.99,2
"3293",308786,2024-04-01,"Gold",4.99,8
"3294",301791,2024-04-21,"Gold",4.99,2
"3295",291792,2024-04-07,"Promotion",4.99,1
"3296",278907,2024-03-19,"Gold",4.99,1
"3297",284654,2024-03-25,"Gold",4.99,4
"3298",291915,2024-04-22,"Promotion",4.99,2
"3299",286911,2024-03-22,"Promotion",4.99,3
"3300",278091,2024-03-13,"Gold",4.99,10
"3301",298153,2024-04-16,"Promotion",4.99,2
"3302",272164,2024-04-30,"Promotion",4.99,5
"3303",284707,2024-03-24,"Gold",4.99,21
"3304",295395,2024-04-17,"Promotion",4.99,1
"3305",274832,2024-04-15,"Remove Ads",4.99,1
"3306",283372,2024-03-14,"Remove Ads",4.99,6
"3307",292726,2024-03-28,"Promotion",4.99,4
"3308",303692,2024-04-05,"Gold",4.99,3
"3309",288969,2024-03-02,"Promotion",4.99,1
"3310",280979,2024-03-23,"Promotion",4.99,1
"3311",279443,2024-04-06,"Promotion",4.99,6
"3312",274469,2024-04-16,"Gold",9.99,24
"3313",306255,2024-03-31,"Gold",4.99,1
"3314",302483,2024-04-03,"Remove Ads",4.99,4
"3315",274433,2024-04-23,"Promotion",4.99,2
"3316",294939,2024-03-01,"Gold",4.99,1
"3317",275753,2024-03-11,"Promotion",4.99,2
"3318",279199,2024-03-01,"Gold",9.99,2
"3319",282336,2024-04-16,"Remove Ads",4.99,7
"3320",300183,2024-03-07,"Gold",4.99,6
"3321",272270,2024-04-17,"Promotion",4.99,3
"3322",275773,2024-03-11,"Gold",4.99,5
"3323",295235,2024-03-17,"Promotion",9.99,14
"3324",309187,2024-05-01,"Remove Ads",4.99,8
"3325",288492,2024-03-05,"Gold",9.99,8
"3326",301223,2024-04-04,"Promotion",4.99,2
"3327",302098,2024-04-16,"Gold",NA,2
"3328",282798,2024-04-11,"Gold",4.99,73
"3329",282798,2024-04-11,"Gold",4.99,82
"3330",296084,2024-04-25,"Promotion",4.99,2
"3331",283618,2024-03-06,"Promotion",4.99,1
"3332",294333,2024-04-05,"Promotion",4.99,1
"3333",308202,2024-04-13,"Gold",19.99,7
"3334",272192,2024-04-14,"Promotion",4.99,1
"3335",278790,2024-04-27,"Promotion",4.99,3
"3336",301132,2024-03-08,"Gold",4.99,7
"3337",290698,2024-04-07,"Gold",4.99,17
"3338",300489,2024-04-02,"Promotion",4.99,1
"3339",292230,2024-04-08,"Gold",4.99,22
"3340",277873,2024-03-15,"Gold",4.99,13
"3341",277873,2024-03-29,"Gold",9.99,17
"3342",272405,2024-04-03,"Remove Ads",4.99,2
"3343",280995,2024-04-07,"Promotion",4.99,2
"3344",294723,2024-04-08,"Promotion",4.99,1
"3345",277867,2024-04-11,"Promotion",4.99,6
"3346",296064,2024-03-28,"Promotion",4.99,1
"3347",306975,2024-03-08,"Promotion",4.99,5
"3348",292039,2024-04-24,"Gold",4.99,7
"3349",301365,2024-04-14,"Remove Ads",NA,4
"3350",301356,2024-04-09,"Promotion",9.99,10
"3351",292483,2024-04-10,"Promotion",4.99,1
"3352",306713,2024-03-28,"Remove Ads",4.99,8
"3353",288371,2024-04-16,"Remove Ads",4.99,8
"3354",299427,2024-03-15,"Promotion",9.99,12
"3355",299427,2024-03-18,"Remove Ads",4.99,16
"3356",304577,2024-03-16,"Promotion",4.99,1
"3357",299527,2024-03-22,"Gold",4.99,26
"3358",280034,2024-03-31,"Gold",4.99,2
"3359",308152,2024-03-07,"Promotion",4.99,2
"3360",298612,2024-04-23,"Remove Ads",4.99,1
"3361",273710,2024-03-26,"Promotion",4.99,6
"3362",279199,2024-03-02,"Gold",4.99,8
"3363",279199,2024-03-05,"Gold",4.99,24
"3364",295656,2024-04-02,"Promotion",4.99,1
"3365",275773,2024-03-07,"Gold",4.99,2
"3366",304051,2024-04-08,"Remove Ads",4.99,9
"3367",297307,2024-04-09,"Promotion",4.99,1
"3368",306335,2024-04-05,"Promotion",4.99,7
"3369",282798,2024-04-20,"Gold",4.99,126
"3370",283317,2024-03-02,"Promotion",4.99,1
"3371",308560,2024-03-14,"Promotion",9.99,3
"3372",291079,2024-03-13,"Gold",4.99,1
"3373",298527,2024-03-23,"Remove Ads",4.99,2
"3374",307623,2024-03-16,"Gold",4.99,5
"3375",295460,2024-04-10,"Promotion",4.99,14
"3376",299270,2024-03-23,"Promotion",4.99,7
"3377",308551,2024-03-04,"Gold",4.99,7
"3378",300402,2024-03-22,"Promotion",4.99,1
"3379",286516,2024-04-20,"Gold",4.99,1
"3380",292886,2024-04-11,"Promotion",4.99,1
"3381",283220,2024-03-24,"Promotion",4.99,2
"3382",288936,2024-04-09,"Gold",4.99,3
"3383",294893,2024-04-17,"Gold",4.99,5
"3384",276442,2024-04-06,"Gold",4.99,5
"3385",277453,2024-04-23,"Promotion",9.99,8
"3386",288302,2024-03-30,"Promotion",4.99,1
"3387",275140,2024-03-17,"Remove Ads",4.99,1
"3388",301356,2024-04-09,"Remove Ads",4.99,9
"3389",306362,2024-03-06,"Promotion",4.99,1
"3390",306102,2024-04-01,"Remove Ads",4.99,5
"3391",306369,2024-04-05,"Gold",4.99,12
"3392",305348,2024-04-21,"Promotion",9.99,7
"3393",272505,2024-04-25,"Promotion",4.99,2
"3394",299302,2024-04-05,"Promotion",4.99,6
"3395",306150,2024-03-11,"Gold",9.99,2
"3396",293903,2024-03-15,"Gold",4.99,2
"3397",279199,2024-04-14,"Gold",9.99,118
"3398",300663,2024-03-29,"Promotion",4.99,3
"3399",278476,2024-04-23,"Promotion",4.99,2
"3400",279328,2024-04-21,"Gold",9.99,23
"3401",293493,2024-03-31,"Gold",4.99,2
"3402",301704,2024-03-24,"Promotion",4.99,3
"3403",288492,2024-03-02,"Gold",4.99,2
"3404",304051,2024-03-04,"Gold",4.99,1
"3405",307409,2024-04-22,"Remove Ads",4.99,1
"3406",283377,2024-03-14,"Remove Ads",4.99,1
"3407",277435,2024-04-02,"Promotion",4.99,1
"3408",292293,2024-03-26,"Promotion",4.99,1
"3409",294197,2024-04-24,"Gold",4.99,7
"3410",308247,2024-03-15,"Gold",4.99,4
"3411",273481,2024-03-13,"Gold",4.99,2
"3412",287608,2024-03-28,"Promotion",4.99,4
"3413",302340,2024-03-25,"Promotion",4.99,1
"3414",309213,2024-04-09,"Promotion",9.99,8
"3415",309213,2024-04-10,"Gold",9.99,11
"3416",299270,2024-04-24,"Gold",4.99,34
"3417",275614,2024-04-08,"Gold",4.99,3
"3418",307958,2024-03-25,"Gold",4.99,5
"3419",274834,2024-04-28,"Gold",4.99,9
"3420",299207,2024-03-01,"Promotion",4.99,2
"3421",285071,2024-03-25,"Promotion",4.99,5
"3422",292919,2024-03-25,"Gold",4.99,3
"3423",307947,2024-03-09,"Promotion",4.99,1
"3424",292230,2024-04-05,"Promotion",4.99,19
"3425",292230,2024-04-06,"Promotion",9.99,20
"3426",277873,2024-03-13,"Promotion",4.99,11
"3427",280612,2024-03-09,"Gold",4.99,3
"3428",280612,2024-03-09,"Gold",4.99,4
"3429",284622,2024-04-12,"Promotion",4.99,15
"3430",284622,2024-04-16,"Gold",4.99,20
"3431",301081,2024-04-01,"Promotion",4.99,1
"3432",280995,2024-04-24,"Promotion",4.99,4
"3433",293480,2024-03-09,"Promotion",4.99,1
"3434",277991,2024-04-23,"Gold",29.99,1
"3435",290202,2024-03-19,"Promotion",4.99,1
"3436",276785,2024-03-20,"Gold",4.99,1
"3437",275257,2024-04-07,"Gold",4.99,1
"3438",300029,2024-04-24,"Gold",4.99,8
"3439",277701,2024-04-18,"Promotion",9.99,8
"3440",286965,2024-04-05,"Gold",4.99,4
"3441",280290,2024-03-24,"Gold",4.99,2
"3442",298742,2024-04-05,"Promotion",9.99,7
"3443",304347,2024-04-01,"Gold",4.99,1
"3444",279889,2024-04-12,"Gold",4.99,2
"3445",308022,2024-03-27,"Gold",4.99,1
"3446",307903,2024-03-18,"Gold",4.99,3
"3447",281460,2024-03-11,"Promotion",4.99,3
"3448",306102,2024-03-29,"Gold",4.99,4
"3449",306369,2024-03-11,"Promotion",4.99,2
"3450",305348,2024-04-08,"Promotion",4.99,2
"3451",280323,2024-04-17,"Gold",9.99,8
"3452",279199,2024-03-09,"Gold",9.99,32
"3453",279199,2024-03-23,"Gold",9.99,67
"3454",279199,2024-04-05,"Gold",9.99,96
"3455",279199,2024-04-13,"Gold",9.99,113
"3456",281203,2024-04-20,"Promotion",4.99,3
"3457",281203,2024-04-20,"Promotion",4.99,4
"3458",280294,2024-04-10,"Remove Ads",4.99,2
"3459",296536,2024-03-10,"Gold",4.99,7
"3460",305473,2024-03-05,"Promotion",4.99,2
"3461",296347,2024-03-31,"Remove Ads",4.99,2
"3462",283890,2024-04-13,"Promotion",4.99,3
"3463",307623,2024-04-19,"Remove Ads",4.99,14
"3464",296187,2024-03-03,"Gold",4.99,3
"3465",275994,2024-03-05,"Promotion",4.99,1
"3466",282798,2024-04-10,"Gold",4.99,50
"3467",282798,2024-04-11,"Gold",4.99,76
"3468",293717,2024-04-04,"Promotion",4.99,2
"3469",275510,2024-04-18,"Promotion",4.99,1
"3470",288177,2024-04-17,"Promotion",4.99,1
"3471",297847,2024-04-19,"Promotion",4.99,14
"3472",277425,2024-04-16,"Promotion",4.99,2
"3473",276692,2024-04-16,"Promotion",4.99,1
"3474",287475,2024-03-16,"Promotion",4.99,1
"3475",298284,2024-04-10,"Remove Ads",4.99,13
"3476",307811,2024-04-19,"Gold",4.99,3
"3477",285071,2024-03-28,"Gold",4.99,9
"3478",282826,2024-03-16,"Gold",4.99,2
"3479",284622,2024-04-13,"Promotion",9.99,17
"3480",295290,2024-03-23,"Gold",4.99,1
"3481",298847,2024-03-10,"Gold",4.99,1
"3482",274316,2024-03-07,"Promotion",4.99,2
"3483",287249,2024-03-20,"Gold",4.99,3
"3484",275127,2024-03-16,"Promotion",9.99,2
"3485",298742,2024-03-22,"Gold",4.99,2
"3486",277701,2024-03-31,"Promotion",4.99,3
"3487",280499,2024-03-09,"Promotion",4.99,1
"3488",272963,2024-04-05,"Promotion",4.99,1
"3489",276293,2024-03-23,"Promotion",4.99,1
"3490",291471,2024-03-01,"Gold",4.99,2
"3491",279443,2024-04-08,"Promotion",4.99,7
"3492",294171,2024-04-02,"Remove Ads",4.99,1
"3493",299527,2024-03-21,"Gold",19.99,24
"3494",299527,2024-03-24,"Gold",4.99,33
"3495",302308,2024-03-15,"Remove Ads",4.99,2
"3496",278501,2024-04-06,"Gold",4.99,3
"3497",304152,2024-04-16,"Gold",4.99,3
"3498",299427,2024-03-09,"Gold",9.99,2
"3499",279328,2024-04-23,"Promotion",9.99,28
"3500",294509,2024-04-01,"Gold",4.99,3
"3501",280588,2024-04-06,"Promotion",4.99,4
"3502",307992,2024-04-13,"Promotion",9.99,2
"3503",304190,2024-03-31,"Remove Ads",4.99,7
"3504",275687,2024-03-24,"Gold",9.99,1
"3505",282798,2024-04-12,"Gold",4.99,110
"3506",288709,2024-04-14,"Promotion",4.99,1
"3507",278376,2024-04-11,"Gold",4.99,3
"3508",280506,2024-03-06,"Gold",4.99,1
"3509",280804,2024-03-24,"Gold",29.99,9
"3510",283220,2024-03-26,"Promotion",4.99,6
"3511",309279,2024-04-02,"Promotion",4.99,1
"3512",290698,2024-04-11,"Gold",4.99,25
"3513",300371,2024-03-18,"Remove Ads",4.99,3
"3514",292230,2024-03-23,"Gold",9.99,9
"3515",284622,2024-04-20,"Gold",4.99,28
"3516",278294,2024-04-19,"Remove Ads",4.99,8
"3517",287618,2024-03-19,"Promotion",4.99,1
"3518",295670,2024-04-20,"Promotion",4.99,2
"3519",287315,2024-04-11,"Promotion",9.99,4
"3520",292039,2024-04-21,"Gold",4.99,5
"3521",299625,2024-03-24,"Gold",4.99,21
"3522",304606,2024-03-20,"Promotion",4.99,4
"3523",274596,2024-04-19,"Gold",4.99,3
"3524",283889,2024-03-04,"Promotion",4.99,1
"3525",277701,2024-04-01,"Promotion",9.99,4
"3526",307903,2024-03-21,"Gold",4.99,12
"3527",276293,2024-04-01,"Gold",4.99,13
"3528",283637,2024-03-14,"Remove Ads",4.99,3
"3529",279745,2024-04-09,"Promotion",4.99,5
"3530",286694,2024-03-14,"Gold",4.99,1
"3531",299527,2024-04-09,"Gold",4.99,42
"3532",294978,2024-03-02,"Promotion",4.99,1
"3533",279199,2024-03-10,"Remove Ads",4.99,38
"3534",279199,2024-04-28,"Remove Ads",4.99,128
"3535",304152,2024-04-17,"Promotion",4.99,5
"3536",281522,2024-03-26,"Gold",4.99,1
"3537",304865,2024-03-09,"Promotion",9.99,10
"3538",304936,2024-04-14,"Gold",4.99,2
"3539",285249,2024-03-01,"Gold",9.99,2
"3540",307623,2024-03-17,"Remove Ads",4.99,7
"3541",282798,2024-04-09,"Gold",4.99,41
"3542",282798,2024-04-21,"Gold",4.99,138
"3543",308551,2024-03-04,"Gold",4.99,8
"3544",300884,2024-04-20,"Promotion",4.99,1
"3545",274143,2024-04-19,"Promotion",4.99,5
"3546",274834,2024-04-20,"Gold",4.99,2
"3547",306055,2024-03-25,"Promotion",4.99,2
"3548",285071,2024-03-28,"Gold",4.99,7
"3549",300596,2024-04-26,"Gold",4.99,5
"3550",297206,2024-03-20,"Promotion",4.99,3
"3551",290698,2024-03-28,"Gold",4.99,2
"3552",303477,2024-04-03,"Gold",9.99,6
"3553",275348,2024-03-03,"Gold",29.99,1
"3554",299957,2024-03-29,"Promotion",4.99,2
"3555",303150,2024-04-24,"Remove Ads",4.99,15
"3556",272405,2024-04-17,"Remove Ads",4.99,4
"3557",301805,2024-03-13,"Gold",4.99,3
"3558",300318,2024-03-29,"Gold",4.99,1
"3559",279062,2024-03-07,"Gold",4.99,2
"3560",292925,2024-04-07,"Promotion",4.99,2
"3561",299830,2024-03-31,"Promotion",4.99,3
"3562",276283,2024-03-21,"Gold",4.99,1
"3563",299625,2024-03-15,"Gold",4.99,12
"3564",272776,2024-03-24,"Promotion",4.99,1
"3565",274791,2024-03-25,"Promotion",4.99,1
"3566",283298,2024-04-25,"Gold",4.99,1
"3567",299527,2024-04-03,"Gold",9.99,39
"3568",279745,2024-03-01,"Promotion",4.99,1
"3569",274469,2024-03-10,"Promotion",9.99,6
"3570",299483,2024-04-23,"Gold",4.99,1
"3571",279328,2024-04-07,"Gold",9.99,3
"3572",304190,2024-03-02,"Remove Ads",4.99,1
"3573",307409,2024-04-29,"Remove Ads",4.99,2
"3574",282798,2024-04-11,"Gold",4.99,88
"3575",282798,2024-04-21,"Gold",4.99,135
"3576",295460,2024-03-28,"Promotion",4.99,12
"3577",308786,2024-03-26,"Gold",4.99,2
"3578",308786,2024-04-29,"Remove Ads",4.99,11
"3579",298686,2024-03-10,"Promotion",4.99,1
"3580",274513,2024-03-02,"Gold",4.99,1
"3581",291975,2024-04-30,"Remove Ads",4.99,6
"3582",285656,2024-03-14,"Promotion",4.99,3
"3583",308650,2024-03-31,"Promotion",4.99,2
"3584",282222,2024-03-31,"Promotion",4.99,1
"3585",305746,2024-03-16,"Promotion",4.99,3
"3586",292230,2024-03-28,"Gold",9.99,12
"3587",280612,2024-03-06,"Promotion",4.99,1
"3588",278060,2024-04-03,"Remove Ads",4.99,3
"3589",279062,2024-03-05,"Gold",4.99,1
"3590",299625,2024-03-23,"Promotion",4.99,20
"3591",301356,2024-03-01,"Promotion",4.99,1
"3592",272776,2024-04-07,"Promotion",4.99,3
"3593",295371,2024-03-24,"Gold",4.99,1
"3594",276293,2024-04-01,"Gold",4.99,16
"3595",306102,2024-04-29,"Remove Ads",4.99,10
"3596",306640,2024-03-22,"Promotion",9.99,8
"3597",305348,2024-04-09,"Gold",4.99,4
"3598",302483,2024-04-10,"Remove Ads",4.99,5
"3599",290188,2024-03-22,"Gold",4.99,2
"3600",279199,2024-04-14,"Remove Ads",4.99,116
"3601",302625,2024-04-25,"Remove Ads",4.99,3
"3602",307559,2024-04-13,"Gold",9.99,15
"3603",293491,2024-03-20,"Gold",4.99,1
"3604",304190,2024-03-09,"Remove Ads",4.99,3
"3605",307091,2024-04-24,"Gold",4.99,3
"3606",289301,2024-03-23,"Promotion",4.99,1
"3607",286398,2024-03-02,"Promotion",4.99,2
"3608",298658,2024-03-08,"Gold",4.99,1
"3609",282387,2024-03-02,"Promotion",4.99,1
"3610",304831,2024-03-15,"Promotion",9.99,4
"3611",282798,2024-03-30,"Gold",4.99,21
"3612",282798,2024-04-11,"Gold",4.99,69
"3613",282798,2024-04-12,"Gold",4.99,99
"3614",299270,2024-04-10,"Promotion",4.99,21
"3615",303967,2024-04-07,"Promotion",4.99,1
"3616",294102,2024-04-16,"Promotion",4.99,2
"3617",294102,2024-04-23,"Remove Ads",4.99,4
"3618",277425,2024-04-28,"Gold",4.99,5
"3619",281259,2024-04-03,"Promotion",4.99,1
"3620",280523,2024-04-28,"Gold",4.99,2
"3621",308202,2024-04-13,"Promotion",9.99,8
"3622",283783,2024-04-06,"Gold",9.99,2
"3623",296402,2024-03-14,"Promotion",4.99,1
"3624",305489,2024-04-05,"Gold",4.99,2
"3625",276442,2024-04-06,"Gold",4.99,6
"3626",296342,2024-03-27,"Promotion",4.99,1
"3627",296859,2024-04-18,"Gold",9.99,3
"3628",296177,2024-04-07,"Remove Ads",4.99,12
"3629",304726,2024-04-27,"Gold",9.99,2
"3630",279432,2024-03-01,"Promotion",4.99,1
"3631",274746,2024-04-02,"Remove Ads",4.99,2
"3632",306611,2024-04-07,"Gold",4.99,1
"3633",285634,2024-04-05,"Gold",29.99,1
"3634",296034,2024-03-02,"Promotion",4.99,1
"3635",278513,2024-04-18,"Gold",9.99,1
"3636",281208,2024-04-06,"Promotion",4.99,1
"3637",302483,2024-03-27,"Remove Ads",4.99,3
"3638",273281,2024-04-15,"Promotion",4.99,2
"3639",280323,2024-03-20,"Gold",4.99,7
"3640",287141,2024-04-09,"Promotion",4.99,1
"3641",289867,2024-04-25,"Gold",4.99,8
"3642",298176,2024-03-18,"Gold",4.99,5
"3643",298176,2024-04-18,"Remove Ads",4.99,12
"3644",279199,2024-03-24,"Gold",9.99,73
"3645",281844,2024-04-02,"Promotion",4.99,1
"3646",304051,2024-04-01,"Remove Ads",4.99,8
"3647",288203,2024-04-17,"Promotion",4.99,2
"3648",306488,2024-03-05,"Remove Ads",4.99,1
"3649",274062,2024-03-21,"Gold",4.99,2
"3650",282798,2024-04-10,"Gold",4.99,48
"3651",282798,2024-04-21,"Gold",4.99,143
"3652",297847,2024-03-30,"Gold",4.99,7
"3653",308786,2024-04-30,"Remove Ads",4.99,12
"3654",277530,2024-04-13,"Gold",4.99,1
"3655",289936,2024-03-05,"Gold",4.99,1
"3656",278491,2024-03-27,"Promotion",4.99,1
"3657",275614,2024-04-24,"Gold",4.99,9
"3658",275614,2024-04-25,"Gold",4.99,11
"3659",294718,2024-04-24,"Promotion",4.99,4
"3660",288936,2024-04-09,"Gold",9.99,4
"3661",299399,2024-04-20,"Remove Ads",4.99,3
"3662",288404,2024-04-01,"Promotion",4.99,1
"3663",301132,2024-03-07,"Gold",4.99,6
"3664",284622,2024-04-20,"Gold",4.99,26
"3665",302254,2024-04-19,"Gold",4.99,8
"3666",278091,2024-03-09,"Promotion",4.99,4
"3667",301805,2024-03-22,"Gold",4.99,6
"3668",296430,2024-03-18,"Promotion",4.99,8
"3669",281125,2024-04-19,"Promotion",9.99,4
"3670",296177,2024-04-25,"Remove Ads",4.99,19
"3671",274832,2024-04-22,"Remove Ads",4.99,2
"3672",293431,2024-04-09,"Promotion",4.99,1
"3673",297330,2024-04-15,"Remove Ads",4.99,2
"3674",287037,2024-05-01,"Remove Ads",4.99,19
"3675",276293,2024-04-20,"Gold",4.99,30
"3676",304264,2024-03-29,"Promotion",9.99,1
"3677",277398,2024-03-02,"Promotion",4.99,2
"3678",273998,2024-03-17,"Gold",4.99,2
"3679",290031,2024-04-09,"Promotion",4.99,1
"3680",285210,2024-04-23,"Gold",4.99,4
"3681",275753,2024-03-11,"Gold",4.99,6
"3682",299427,2024-04-28,"Gold",4.99,26
"3683",273710,2024-04-08,"Gold",4.99,10
"3684",284891,2024-03-16,"Gold",4.99,3
"3685",284891,2024-03-25,"Gold",4.99,10
"3686",284891,2024-04-04,"Gold",4.99,21
"3687",288492,2024-03-04,"Promotion",4.99,6
"3688",275773,2024-03-12,"Gold",4.99,9
"3689",282396,2024-04-01,"Gold",9.99,3
"3690",286398,2024-03-06,"Gold",4.99,4
"3691",279418,2024-03-24,"Promotion",4.99,1
"3692",282387,2024-03-09,"Remove Ads",4.99,14
"3693",285671,2024-04-12,"Gold",4.99,6
"3694",282798,2024-04-09,"Gold",4.99,27
"3695",282798,2024-04-10,"Gold",4.99,45
"3696",282798,2024-04-12,"Gold",4.99,101
"3697",278937,2024-04-18,"Promotion",4.99,2
"3698",299270,2024-04-19,"Gold",4.99,28
"3699",287139,2024-04-13,"Remove Ads",4.99,1
"3700",301525,2024-04-05,"Promotion",4.99,4
"3701",301525,2024-04-05,"Gold",4.99,6
"3702",281025,2024-04-20,"Gold",4.99,2
"3703",308202,2024-04-16,"Gold",4.99,10
"3704",272394,2024-04-26,"Remove Ads",4.99,3
"3705",290861,2024-04-28,"Gold",4.99,5
"3706",292230,2024-04-02,"Promotion",4.99,15
"3707",292230,2024-04-21,"Remove Ads",4.99,37
"3708",277873,2024-03-29,"Gold",9.99,18
"3709",272405,2024-05-01,"Remove Ads",4.99,6
"3710",276442,2024-03-08,"Remove Ads",4.99,3
"3711",273557,2024-05-01,"Remove Ads",4.99,2
"3712",308970,2024-03-05,"Gold",4.99,1
"3713",285810,2024-04-04,"Gold",4.99,1
"3714",300934,2024-04-20,"Gold",4.99,1
"3715",301356,2024-03-18,"Remove Ads",4.99,3
"3716",304355,2024-04-09,"Gold",4.99,5
"3717",301814,2024-03-03,"Gold",4.99,1
"3718",308839,2024-03-08,"Promotion",4.99,2
"3719",276293,2024-04-07,"Promotion",4.99,18
